date,1,2,3,4,5,6,8,10,11,12,13,14,16,17,18,19,20,24,25,26,27,28,29,30,31,47,48,50,54,55,86
2014-01-01,65.56273496106341,68.0814139940666,57.563157967623624,64.20752760713363,58.999134120084555,66.41880992859471,65.96990270924609,60.41690480401737,66.63296818146725,61.358611615159134,54.600377011228666,63.52295908870241,59.109451109934724,53.050125089080176,50.689810356895805,57.54442548228375,57.70002342365387,44.66421312753927,65.21300668508579,58.132819420177185,51.51299367533632,61.48978167263438,51.44459576322171,55.40735070797697,54.857129649275656,49.52838344269999,61.451331705209974,63.44919092239755,58.69858226627394,49.52749196079802,52.38236398914482
2014-01-02,65.27391447274438,67.946973268696,57.55252638794739,64.12449515320755,58.72373157722622,66.18279010381858,65.96220368215363,60.14981492937688,66.62063849965257,61.26033658383798,54.43057386468522,63.500229590887024,58.914661577695426,53.02062383818937,50.66191225332685,57.46359133129153,57.60612126714675,44.68391876093746,65.20647661823493,58.095763031773636,51.18311915677499,61.408452717982094,51.420149805589496,54.249924974344566,54.8345583527829,49.51109960827299,61.428305071105775,63.43749901317357,58.15767292919101,48.82802090000699,52.24908158213605
2014-01-03,65.67774013092107,68.12145506395522,57.55700112406791,64.30688146184151,59.60435678894013,67.88143476523547,65.9775816453321,60.43646134231626,66.64543211465605,61.41556578005604,54.596091648398726,65.77700229590887,61.69102631043868,53.01741759980748,50.65229313079358,57.57328219586388,60.265646600909065,46.031074060061144,65.21821185205258,58.12064777113816,51.374922250676626,61.63648857391048,51.4179483075336,56.04844973281086,54.87521276925507,49.52598861219026,61.453738969683656,63.45552402304183,58.65641788449531,50.18629065900356,52.45205084615666
2014-01-04,66.02041809164474,68.23314728749348,57.56743111282723,64.41302346714431,59.87735060457145,67.89564501783383,65.98980582887877,60.603861042333946,66.66997779350949,61.508289757775565,54.65549826565394,65.4037700229591,61.8853718417307,53.0152434238094,50.65377019948565,57.67098217157292,60.39975066348319,45.68509847331693,65.23662973353204,58.152634815715395,51.62967705057828,61.79942610373404,51.429768824458264,56.85746132098327,54.91546064156252,49.53572872606836,61.478664190289976,63.475768782811414,59.0871418458688,50.53600823609182,52.46603215294929
2014-01-05,65.91229266415131,68.32289711006607,57.58175680169896,64.35550713101534,59.47897868741715,67.23545181901967,66.00090777058999,60.61716794242581,66.6772780155744,61.58540998618106,54.75120677618539,64.50903770022958,60.50397602892115,53.0260909895713,50.64323249749079,57.74571640898833,59.90737565651565,47.055669067297906,65.23866343619672,58.142382119401084,51.972103921178125,61.789058639192845,51.41947113621368,56.50849908505879,54.96630603514689,49.551371438807685,61.48909090648418,63.480211094983304,59.3713420252245,50.71436420040683,52.53976768334832
2014-01-06,65.41660486490592,68.17416492867909,57.58593923368197,64.0975202056412,58.32048339309931,66.55029194172302,65.9898986928841,60.4449266677248,66.67150523541866,61.48057776508684,54.55840002918877,63.31209037700229,59.10527832202448,52.995830079675585,50.61280017251588,57.77214438231481,57.31818408594855,44.280853036939256,65.23507680183474,58.10673447701306,51.030453754058,61.66413971772062,51.392276424851545,55.251694386989385,54.985642974795425,49.52685772441961,61.46130908835449,63.47100898403347,59.1739800134241,49.33532574220749,52.45355927403253
2014-01-07,65.12362340543413,68.04213152607034,57.567079841345155,63.828189750118085,57.478349851860784,66.51762319582487,65.97699970595527,60.32274074312479,66.66079018306448,61.36723464003022,54.600911480075226,63.00312090377002,58.35636948254171,52.957871778878825,50.58867217079072,57.86326270615759,56.86822565271525,43.99970266963263,65.22312603381638,58.06219978747281,50.741121684480795,61.57640578913053,51.380353660603035,53.65063523928289,54.94178654504747,49.49658914717541,61.4340829065874,63.45389889419314,58.58155460426521,48.14201612852582,52.41791653585092
2014-01-08,65.33811701641098,68.07257681072824,57.5644090429317,63.9015785175862,58.66628845407685,67.55515706319798,65.9682297088957,60.31271417737919,66.66918228123383,61.36473937470004,54.67279594493227,63.495031209037705,60.34994586377792,52.94329306109004,50.57478544908281,57.89658313797296,58.65555210922572,45.0480878330647,65.23951007386215,58.05882402116649,51.03669518406812,61.61445148833094,51.372550123997,54.65692561031953,54.950368679597,49.48462325570365,61.42940124845565,63.461519126797235,58.47596209710692,48.905428225548164,52.47403054865677
2014-01-09,65.42868191148767,68.0848412698506,57.55476495250239,63.98215231783793,58.96554942076382,67.69692198884772,65.96054741180674,60.32696040996664,66.68049045842149,61.36128757589636,54.714034553844684,63.40095031209037,60.67549621046446,52.938860130479135,50.57603759459198,57.80842576589785,59.01522207077505,45.87013382961238,65.24866243821133,58.057647540743154,51.72761159444153,61.524434713864004,51.370824622757034,55.52914015891408,54.971864992801024,49.47677702314662,61.428813223486536,63.46750393552926,58.48104023080372,50.12776839502956,52.3857683548422
2014-01-10,65.58807733804137,67.99589698833805,57.54621730297736,64.09497119202169,59.058320320436785,67.59636907843868,65.95294193768868,60.2387209078668,66.69268555383728,61.28207621121964,54.539387155711104,64.0930095031209,60.977284734732514,52.941471529174336,50.587277218646065,57.746040621929644,58.707968003200214,46.69297543404929,65.2587758138292,58.068094589928286,52.501347647642945,61.405714282382405,51.36911637652946,56.14652390647243,54.997146342873016,49.47600925291515,61.432236959016805,63.46902889617397,58.41477488613569,51.04516188146508,52.31873975817055
2014-01-11,65.72965413662897,67.96803356648789,57.543755129947584,64.28532897017583,59.570079299335404,67.84029167098141,65.9484125183118,60.20202560718433,66.7037586982989,61.27844905078,54.500725795325415,64.00093009503121,60.90540993143127,52.94605681388259,50.6034044464596,57.67713763026667,59.13767405539462,45.20542747335578,65.27278805569091,58.09871056874105,53.39474788408447,61.4048191377011,51.371425212764166,56.52717101733652,55.023174879444284,49.47624916038599,61.43159221983647,63.474538607212224,58.41513167962172,51.12103255954719,52.28006517089465
2014-01-12,65.57675789564027,68.07610944531329,57.5613175786481,64.37029014822835,59.10772458279398,67.08324083393741,65.94292839312868,60.22136715141894,66.69572111131592,61.324783447404485,54.556317955480445,63.208009300950316,58.76137869520019,52.93859624574377,50.614370401995004,57.77037496925096,57.53863882675977,45.60131300758706,65.2657186242605,58.06033635736623,53.020720258176176,61.43540505291676,51.348710960636524,55.56120458161547,55.01494313064984,49.44948666878213,61.42496037543974,63.4639932211401,58.46952136508564,49.59172660536906,52.34452268153203
2014-01-13,65.25373052694819,67.87103382908889,57.56270440286162,64.1893118082067,58.067394620666136,66.66103604073488,65.93449910919739,60.06693292848944,66.67476390020276,61.15241992697155,54.557674294047764,62.309080093009506,57.68129650866402,52.89321028328633,50.593226697975055,57.57070668528856,56.07223248204806,44.94466168582728,65.25586143801789,58.013129630218906,52.06444330955901,61.17031502984966,51.32322385103016,53.75900706968236,54.98179369934334,49.4229918020943,61.40646116793094,63.4493532889287,58.0312547936765,48.17478056873823,52.277917082194044
2014-01-14,65.44761136886373,67.95143872351612,57.554077358833005,64.2191976199909,59.193892332406506,67.21054504570287,65.93715411810543,60.019840803920076,66.69301626120074,61.18264028298249,54.396298174676126,63.686090800930096,61.23269075560648,52.89227818045347,50.588294430995305,57.504609722311784,59.906121267146744,42.50872006703875,65.25290282363771,58.0020884128811,52.27473537516338,61.18015407494033,51.32499161251985,55.35653473668718,55.00997576234991,49.42476188407336,61.42233194457232,63.45805975603941,58.11690467007855,49.3141380900565,52.18267914428254
2014-01-15,65.62532795820461,68.0485846641943,57.54753658524468,64.32201426259334,59.26710662304602,67.9582763063984,65.93378257692437,60.30088514689519,66.70808609858874,61.28008517374319,54.56515871528972,64.39286090800931,61.57428835289245,52.89735539864893,50.58641148668535,57.60989040301559,60.06564660090906,45.41531371763421,65.26114021323592,58.03284664462348,52.4224667388711,61.4038878496421,51.32574169639466,56.75687827358041,55.03587600472641,49.441514265232634,61.43588530568087,63.47134592293298,58.30285197526372,50.23821042592881,52.3883124326781
2014-01-16,65.79172957074323,68.0442213356965,57.54106121939223,64.55907041169314,59.28980305314427,67.92535868289578,65.93644475115514,60.407130942530856,66.72100523760285,61.33564758337978,54.619874661876025,64.1029286090801,61.31920018470247,52.89038184466244,50.5805473718185,57.69422429668317,59.199750663483194,43.599938540879194,65.26664236405186,58.04578971173101,52.29828630651057,61.49678142219832,51.32548427943071,57.36510844329887,55.04551724467915,49.44009912258031,61.45116759956725,63.48143246370365,58.45204194181514,50.219487317223695,52.3929311235969
2014-01-17,66.01621069952026,68.23344227248143,57.53865060719831,64.78612140053599,59.64183894647472,68.12715021560541,65.94708030364359,60.58017625059444,66.74479518522682,61.46657915901286,54.714939408445254,65.28802928609079,61.67334401292918,52.89347802621582,50.57574189810031,57.7667261128756,59.70737565651565,45.0547973535156,65.28157594041133,58.067710198804896,52.624933048268,61.59457263769326,51.3322294366364,57.97062265701024,55.069062072232356,49.45069813135451,61.47414424757591,63.50001813906661,58.670693292695674,50.45493853178408,52.485397664272654
2014-01-18,66.16134748966418,68.30424467161025,57.54426410112633,64.89786862239127,59.95797007340716,68.34460103018475,65.95460950060715,60.63489431123887,66.76234723337456,61.50725340000815,54.54049533512603,65.00288029286091,61.32613408090504,52.888543245953656,50.582984479119304,57.80594398920243,59.31818408594855,45.94385819951637,65.29505612149315,58.109155994828804,52.95913218198257,61.68532287615791,51.34090714227004,58.541317180196856,55.07837145151004,49.46219115004096,61.488661362624384,63.51701795767595,58.816744501630964,50.82001865120988,52.42873295513974
2014-01-19,66.22094324276492,68.38700169986414,57.55882146011507,64.84444409434562,59.64197072275623,67.24091981764337,65.96506340560107,60.72151097517399,66.77672376104081,61.50377624745484,54.58918583295312,64.01002880292862,60.371829385663354,52.881657813494115,50.57715463432811,57.91472431703088,58.66822565271526,43.81833602679745,65.30390556027821,58.09297287493223,52.410204074039264,61.746317958998425,51.32949807084734,57.24068251073189,55.09458773699494,49.44656923854055,61.512888135371895,63.52324777809918,59.014716171973504,50.026209512117035,52.41933848016075
2014-01-20,65.81266026993544,68.26398944486314,57.56423324551392,64.56244418887229,58.647010924054435,67.03372877447006,65.96641277154507,60.64758279086377,66.77395652343041,61.43435765776796,54.64318755428138,62.812100288029285,59.189028056996435,52.85284123535917,50.554383087984824,57.94753013279161,57.455552109225714,42.274263381700216,65.30286650467542,58.05551341743359,51.838888624055215,61.64816892819597,51.31820309013887,55.57725728219036,55.09564185962499,49.41610354615514,61.51663037266446,63.51581530031819,58.721844871494646,49.03336685117969,52.463438273530876
2014-01-21,65.8328621889548,68.25568438789662,57.55159091305878,64.46458425787677,59.23557338645688,67.4347220284258,65.96674864382962,60.699039534375096,66.78821695819612,61.425336396391074,54.67972224710031,63.493121002880294,61.43123196398975,52.85631282300558,50.544839257104975,57.86186329082458,59.115222070775054,41.981381357672284,65.29855139257697,58.05443943039342,52.0923005432438,61.580129107251835,51.328021059237486,56.67376237906754,55.12868544102874,49.41694251069359,61.53029776521117,63.52585714731501,58.69170559455556,49.70301709410164,52.39728200247031
2014-01-22,66.11100353226837,68.24943893222921,57.546075003928195,64.52814650825005,59.62502774980163,68.45406108397961,65.97508115739133,60.677033702325275,66.80433478861416,61.39700112982483,54.504417972034176,64.5889312100288,61.86718623747928,52.85974969477553,50.55339086453393,57.80594377166898,59.60796800320022,44.77307291209218,65.3181658786512,58.08520040892098,52.46015813821913,61.54806701238038,51.33474084864511,57.837420793975255,55.13439858661846,49.41977308558665,61.54969180990694,63.53999857584186,58.76046157004731,50.38753871799184,52.34613826932642
2014-01-23,66.031678632027,68.19355047712165,57.542614253888914,64.49354695102254,60.02175860243851,68.20116855175715,65.98333034581742,60.66927337807686,66.82929144072801,61.40817996341751,54.466106303485255,64.4018893121003,61.99070303662355,52.86615219782777,50.55585695588859,57.74244174857517,59.63767405539462,44.49323197751945,65.33138421986469,58.12545443162624,53.36303196182687,61.592630703083685,51.34439344015866,58.65007193196342,55.15305460075228,49.421575354730784,61.5726979737088,63.55119859008344,58.82056571410094,51.56964474617584,52.313189696922294
2014-01-24,66.00122010805404,68.33936432668206,57.54018811135003,64.46828927424646,60.00674516675594,68.13136359724601,65.98649704235925,60.76323510063121,66.84399852632075,61.50813586513617,54.52604465855869,64.796018893121,61.44134921256365,52.8664906758495,50.55529838632971,57.85002604645538,59.638638826759774,43.6141805567069,65.34787037766604,58.17850337387738,54.2612989980798,61.779947923835614,51.35694950575708,59.22754819441549,55.163524054744755,49.41335960118347,61.58524401423462,63.5602866041826,59.0010586569395,52.36851882054968,52.39531596227847
